"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","4학년(남)","4학년(여)","5학년(남)","5학년(여)","6학년(남)","6학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계","유초등부-유-순회(남)","유초등부-유-순회(여)","유초등부-초-순회(남)","유초등부-초-순회(여)","유초등부-계(남)","유초등부-계(여)","중등부-2학년(남)","중등부-2학년(여)","중등부-3학년(남)","중등부-3학년(여)","중등부-순회(남)","중등부-순회(여)","중등부-계(남)","중등부-계(여)","고등부-1학년(남)","고등부-1학년(여)","고등부-2학년(남)","고등부-2학년(여)","고등부-3학년(남)","고등부-3학년(여)","고등부-순회(남)","고등부-순회(여)","고등부-계(남)","고등부-계(여)","총계(남)","총계(여)","합계","고등부-1학년(남)","고등부-1학년(여)","고등부-2학년(남)","고등부-2학년(여)","고등부-3학년(남)","고등부-3학년(여)","고등부-특수(남)","고등부-특수(여)","고등부-순회(남)","고등부-순회(여)","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000453","상일여자고등학교","04","사립","N","","0","301","0","268","0","239","","","","","","","0","0","0","0","0","808","808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000454","서라벌고등학교","04","사립","N","","343","0","361","0","339","0","","","","","","","0","0","0","0","1043","0","1043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000455","서문여자고등학교","04","사립","N","","0","327","0","303","0","288","","","","","","","0","0","0","0","0","918","918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000456","서울고등학교","04","공립","N","","431","0","417","0","383","0","","","","","","","13","0","0","0","1244","0","1244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000458","서울미술고등학교","04","사립","N","","23","141","22","139","30","146","","","","","","","0","0","0","0","75","426","501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011500","01","S010000459","서울세종고등학교","04","사립","N","","72","108","92","119","77","88","","","","","","","4","1","0","0","245","316","561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010900","01","S010000460","서울여자고등학교","04","공립","N","","0","277","0","283","0","266","","","","","","","0","15","0","0","0","841","841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000461","서울체육고등학교","04","공립","N","","68","45","77","38","71","33","","","","","","","0","0","0","0","216","116","332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000463","서초고등학교","04","공립","N","","164","129","156","131","154","107","","","","","","","13","4","0","0","487","371","858","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013900","01","S010000464","석관고등학교","04","공립","N","","103","134","110","138","104","119","","","","","","","6","3","0","0","323","394","717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000465","선덕고등학교","04","사립","N","","399","0","390","0","365","0","","","","","","","0","0","0","0","1154","0","1154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000466","선일여자고등학교","04","사립","N","","0","211","0","247","0","234","","","","","","","0","0","0","0","0","692","692","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000467","선정고등학교","04","사립","N","","172","181","214","180","197","164","","","","","","","0","0","0","0","583","525","1108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000468","성남고등학교","04","사립","N","","337","0","359","0","317","0","","","","","","","0","0","0","0","1013","0","1013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000469","성동고등학교","04","공립","N","","146","0","166","0","140","0","","","","","","","15","0","0","0","467","0","467","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000470","성보고등학교","04","사립","N","","207","0","239","0","199","0","","","","","","","0","0","0","0","645","0","645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010300","01","S010000471","성신여자고등학교","04","사립","N","","0","165","0","193","0","194","","","","","","","0","0","0","0","0","552","552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117011800","01","S010000472","성심여자고등학교","04","사립","N","","0","130","0","146","0","130","","","","","","","0","9","0","0","0","415","415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000473","세화고등학교","04","사립","N","","353","0","359","0","352","0","","","","","","","0","0","0","0","1064","0","1064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000474","세화여자고등학교","04","사립","N","","0","368","0","353","0","349","","","","","","","0","0","0","0","0","1070","1070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000475","송곡고등학교","04","사립","N","","238","0","232","0","224","0","","","","","","","0","0","0","0","694","0","694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000476","송곡여자고등학교","04","사립","N","","0","228","0","210","0","215","","","","","","","0","13","0","0","0","666","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
