"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동복구매방식(학교주관구매)","동복구매방식(공동구매)","동복구매방식(개별구매)","동복구매방식(기타)","동복구매방식(기타사유)","동복구매방식(해당없음)","동복(평균)가격","하복구매방식(학교주관구매)","하복구매방식(공동구매)","하복구매방식(개별구매)","하복구매방식(기타)","하복구매방식(기타사유)","하복구매방식(해당없음)","하복(평균)가격","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000500","서울영상고등학교","04","사립","N","","○"," "," "," ",""," ","134000","○"," "," "," ",""," ","78000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000501","영신고등학교","04","공립","N","","○"," "," "," ",""," ","143000","○"," "," "," ",""," ","96640","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000502","영신여자고등학교","04","사립","N","","○"," "," "," ",""," ","189000","○"," "," "," ",""," ","83000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000503","영일고등학교","04","사립","N","","○"," "," "," ",""," ","187000","○"," "," "," ",""," ","90000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010300","01","S010000504","영파여자고등학교","04","사립","N","","○"," "," "," ",""," ","210000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000505","영훈고등학교","04","사립","N","","○"," "," "," ",""," ","239160"," "," "," "," ","","○","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010500","01","S010000506","예일여자고등학교","04","사립","N","","○"," "," "," ",""," ","199000","○"," "," "," ",""," ","89000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011200","01","S010000507","오금고등학교","04","공립","N","","○"," "," "," ",""," ","143000","○"," "," "," ",""," ","59000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000508","오류고등학교","04","사립","N","","○"," "," "," ",""," ","164000","○"," "," "," ",""," ","84000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117013600","01","S010000509","오산고등학교","04","사립","N","","○"," "," "," ",""," ","193000","○"," "," "," ",""," ","82000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129012200","01","S010000510","용문고등학교","04","사립","N","","○"," "," "," ",""," ","214000","○"," "," "," ",""," ","90000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010200","01","S010000511","용산고등학교","04","공립","N","","○"," "," "," ",""," ","194000","○"," "," "," ",""," ","79000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000512","용화여자고등학교","04","사립","N","","○"," "," "," ",""," ","219000","○"," "," "," ",""," ","84000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000513","우신고등학교","04","사립","N","","○"," "," "," ",""," ","220000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000514","은광여자고등학교","04","사립","N","","○"," "," "," ",""," ","177000","○"," "," "," ",""," ","74000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138011400","01","S010000515","은평메디텍고등학교","04","사립","N","","○"," "," "," ",""," ","146000","○"," "," "," ",""," ","63000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016700","01","S010000516","이화여자고등학교","04","사립","N","","○"," "," "," ",""," ","178000","○"," "," "," ",""," ","80000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011300","01","S010000517","이화여자대학교사범대학부속이화금란고등학교","04","사립","N","","○"," "," "," ",""," ","120000","○"," "," "," ",""," ","78000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141010100","01","S010000518","인창고등학교","04","사립","N","","○"," "," "," ",""," ","185000","○"," "," "," ",""," ","88000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000519","인헌고등학교","04","공립","N","","○"," "," "," ",""," ","141000","○"," "," "," ",""," ","75000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510500","01","S010000521","자양고등학교","04","공립","N","","○"," "," "," ",""," ","152000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000522","잠신고등학교","04","공립","N","","○"," "," "," ",""," ","219000","○"," "," "," ",""," ","135000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010200","01","S010000523","잠실고등학교","04","공립","N","","○"," "," "," ",""," ","192000","○"," "," "," ",""," ","150000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000524","잠실여자고등학교","04","사립","N","","○"," "," "," ",""," ","220000","○"," "," "," ",""," ","88000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000525","장충고등학교","04","사립","N","","○"," "," "," ",""," ","65000","○"," "," "," ",""," ","87000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000526","장훈고등학교","04","사립","N","","○"," "," "," ",""," ","195000","○"," "," "," ",""," ","85000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000527","재현고등학교","04","사립","N","","○"," "," "," ",""," ","147000","○"," "," "," ",""," ","75000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000528","정신여자고등학교","04","사립","N","","○"," "," "," ",""," ","220000","○"," "," "," ",""," ","88000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000529","정의여자고등학교","04","사립","N","","○"," "," "," ",""," ","218000","○"," "," "," ",""," ","82000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117012900","01","S010000530","중경고등학교","04","공립","N","","○"," "," "," ",""," ","210000","○"," "," "," ",""," ","94000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000531","중동고등학교","04","사립","N","","○"," "," "," ",""," ","216000","○"," "," "," ",""," ","86000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000532","중산고등학교","04","사립","N","","○"," "," "," ",""," ","172000","○"," "," "," ",""," ","113000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014800","01","S010000533","중앙고등학교","04","사립","N","","○"," "," "," ",""," ","140000","○"," "," "," ",""," ","70000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000534","중앙대학교사범대학부속고등학교","04","사립","N","","○"," "," "," ",""," ","212000","○"," "," "," ",""," ","85000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011000","01","S010000535","중앙여자고등학교","04","사립","N","","○"," "," "," ",""," ","276000","○"," "," "," ",""," ","110000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010300","01","S010000536","중화고등학교","04","공립","N","","○"," "," "," ",""," ","145000","○"," "," "," ",""," ","87000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000537","진명여자고등학교","04","사립","N","","○"," "," "," ",""," ","204000","○"," "," "," ",""," ","85000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010100","01","S010000538","진선여자고등학교","04","사립","N","","○"," "," "," ",""," ","239160","○"," "," "," ",""," ","96740","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000539","창덕여자고등학교","04","공립","N","","○"," "," "," ",""," ","143000","○"," "," "," ",""," ","69000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010000540","창동고등학교","04","공립","N","","○"," "," "," ",""," ","150000","○"," "," "," ",""," ","89000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000541","창문여자고등학교","04","사립","N","","○"," "," "," ",""," ","80000","○"," "," "," ",""," ","36000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000542","청담고등학교","04","공립","N","","○"," "," "," ",""," ","163000","○"," "," "," ",""," ","68000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010700","01","S010000543","청량고등학교","04","공립","N","","○"," "," "," ",""," ","217000","○"," "," "," ",""," ","89000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000544","청원고등학교","04","사립","N","","○"," "," "," ",""," ","184000","○"," "," "," ",""," ","76000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000545","청원여자고등학교","04","사립","N","","○"," "," "," ",""," ","185000","○"," "," "," ",""," ","76000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010700","01","S010000546","충암고등학교","04","사립","N","","○"," "," "," ",""," ","100000","○"," "," "," ",""," ","63000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010400","01","S010000547","태릉고등학교","04","공립","N","","○"," "," "," ",""," ","197000","○"," "," "," ",""," ","83000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011200","01","S010000548","풍문고등학교","04","사립","N","","○"," "," "," ",""," ","212000","○"," "," "," ",""," ","88000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000549","한가람고등학교","04","사립","N","","○"," "," "," ",""," ","96000","○"," "," "," ",""," ","83000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012800","01","S010000550","한강미디어고등학교","04","공립","N","","○"," "," "," ",""," ","177000","○"," "," "," ",""," ","111000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010300","01","S010000551","한광고등학교","04","사립","N","","○"," "," "," ",""," ","153900","○"," "," "," ",""," ","85000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010300","01","S010000552","한국삼육고등학교","04","사립","N","","○"," "," "," ",""," ","163000","○"," "," "," ",""," ","78000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000554","한서고등학교","04","사립","N","","○"," "," "," ",""," ","191000","○"," "," "," ",""," ","76000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011000","01","S010000555","한성고등학교","04","사립","Y","교복 미착용","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129011200","01","S010000556","한성여자고등학교","04","사립","N","","○"," "," "," ",""," ","141000","○"," "," "," ",""," ","78000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010600","01","S010000557","한양대학교사범대학부속고등학교","04","사립","N","","○"," "," "," ",""," ","215000","○"," "," "," ",""," ","88000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000558","한영고등학교","04","사립","N","","○"," "," "," ",""," ","227460","○"," "," "," ",""," ","85680","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000559","현대고등학교","04","사립","N","","○"," "," "," ",""," ","276000","○"," "," "," ",""," ","88000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000560","혜성여자고등학교","04","사립","N","","○"," "," "," ",""," ","214000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000561","혜원여자고등학교","04","사립","N","","○"," "," "," ",""," ","189000","○"," "," "," ",""," ","84000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510300","01","S010000562","혜화여자고등학교","04","공립","N","","○"," "," "," ",""," ","220000","○"," "," "," ",""," ","89000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010100","01","S010000563","홍익대학교사범대학부속고등학교","04","사립","N","","○"," "," "," ",""," ","212000","○"," "," "," ",""," ","88000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012500","01","S010000564","홍익대학교사범대학부속여자고등학교","04","사립","N","","○"," "," "," ",""," ","215000","○"," "," "," ",""," ","85000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000565","화곡고등학교","04","사립","N","","○"," "," "," ",""," ","145000","○"," "," "," ",""," ","75000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114017400","01","S010000566","환일고등학교","04","사립","N","","○"," "," "," ",""," ","215000","○"," "," "," ",""," ","89000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010900","01","S010000567","휘경여자고등학교","04","사립","N","","○"," "," "," ",""," ","217000","○"," "," "," ",""," ","89000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000568","휘문고등학교","04","사립","N","","○"," "," "," ",""," ","224040","○"," "," "," ",""," ","90530","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111016900","01","S010000569","서울과학고등학교","04","공립","Y","교복 착용하지 않음","","","","","","","","","","","","","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141010900","01","S010000570","한성과학고등학교","04","공립","Y","본교는 교복을 착용하지 않으므로 해당항목을 제외 처리함.","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000571","대원외국어고등학교","04","사립","N","","○"," "," "," ",""," ","223000","○"," "," "," ",""," ","87000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013300","01","S010000572","대일외국어고등학교","04","사립","N","","○"," "," "," ",""," ","207000","○"," "," "," ",""," ","86000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000573","명덕외국어고등학교","04","사립","N","","○"," "," "," ",""," ","180000","○"," "," "," ",""," ","74000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010000574","서울외국어고등학교","04","사립","N","","○"," "," "," ",""," ","218000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016800","01","S010000575","이화여자외국어고등학교","04","사립","N","","○"," "," "," ",""," ","185000","○"," "," "," ",""," ","80000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000576","한영외국어고등학교","04","사립","N","","○"," "," "," ",""," ","239160","○"," "," "," ",""," ","96640","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000577","서울로봇고등학교","04","공립","N","","○"," "," "," ",""," ","211000","○"," "," "," ",""," ","87000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000578","강서공업고등학교","04","공립","N","","○"," "," "," ",""," ","169000","○"," "," "," ",""," ","80000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000579","경기기계공업고등학교","04","공립","N","","○"," "," "," ",""," ","224040","○"," "," "," ",""," ","90530","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000580","광운인공지능고등학교","04","사립","N","","○"," "," "," ",""," ","209000","○"," "," "," ",""," ","86000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010300","01","S010000610","서울신정고등학교","04","사립","N","","○"," "," "," ",""," ","213000","○"," "," "," ",""," ","92000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000581","단국대학교부속소프트웨어고등학교","04","사립","N",""," "," "," ","○","학교가 제시한 기준에 맞추어 학생이 기성품을 자율적으로 구매함."," ",""," "," "," ","○","학교가 제시한 기준에 맞추어 학생이 기성품을 자율적으로 구매함."," ","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010800","01","S010000582","덕일전자공업고등학교","04","사립","N","","○"," "," "," ",""," ","221000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010900","01","S010000583","서울디자인고등학교","04","사립","N","","○"," "," "," ",""," ","183000","○"," "," "," ",""," ","82000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010000584","동양고등학교","04","사립","N","","○"," "," "," ",""," ","239160","○"," "," "," ",""," ","96640","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011300","01","S010000585","서울방송고등학교","04","공립","N","","○"," "," "," ",""," ","190000","○"," "," "," ",""," ","88000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000586","상일미디어고등학교","04","사립","N","","○"," "," "," ",""," ","239160","○"," "," "," ",""," ","96640","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000587","미래산업과학고등학교","04","사립","N","","○"," "," "," ",""," ","210000","○"," "," "," ",""," ","86000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000588","서울공업고등학교","04","공립","N","","○"," "," "," ",""," ","239160","○"," "," "," ",""," ","96640","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117013000","01","S010000589","서울디지텍고등학교","04","사립","N","","○"," "," "," ",""," ","223000","○"," "," "," ",""," ","85000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013600","01","S010000590","서울도시과학기술고등학교","04","공립","N","","○"," "," "," ",""," ","213900","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016300","01","S010000591","성동공업고등학교","04","공립","N","","○"," "," "," ",""," ","239160","○"," "," "," ",""," ","96640","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011500","01","S010000592","성수공업고등학교","04","공립","Y","신입생 없음 (해당없음)","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011300","01","S010000593","서울인공지능고등학교","04","공립","N","","○"," "," "," ",""," ","138000","○"," "," "," ",""," ","68000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S010000594","수도전기공업고등학교","04","사립","N","","○"," "," "," ",""," ","198000","○"," "," "," ",""," ","80000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010700","01","S010000595","신진과학기술고등학교","04","사립","N","","○"," "," "," ",""," ","161000","○"," "," "," ",""," ","84000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010000596","영등포공업고등학교","04","사립","N","","○"," "," "," ",""," ","233000","○"," "," "," ",""," ","94000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117012800","01","S010000597","용산철도고등학교","04","공립","N","","○"," "," "," ",""," ","185000","○"," "," "," ",""," ","64000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153011200","01","S010000598","유한공업고등학교","04","사립","N","","○"," "," "," ",""," ","218000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000599","서울아이티고등학교","04","사립","N","","○"," "," "," ",""," ","148900","○"," "," "," ",""," ","62000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000600","인덕과학기술고등학교","04","사립","N","","○"," "," "," ",""," ","192500","○"," "," "," ",""," ","92500","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000601","한양공업고등학교","04","사립","N","","○"," "," "," ",""," ","209230","○"," "," "," ",""," ","120628","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010900","01","S010000602","휘경공업고등학교","04","공립","N","","○"," "," "," ",""," ","223000","○"," "," "," ",""," ","87000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111010100","01","S010000603","경기상업고등학교","04","공립","N","","○"," "," "," ",""," ","159000","○"," "," "," ",""," ","62000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114017300","01","S010000604","서울의료보건고등학교","04","사립","N","","○"," "," "," ",""," ","212000","○"," "," "," ",""," ","83000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010100","01","S010000605","서울동구고등학교","04","사립","N","","○"," "," "," ",""," ","145000","○"," "," "," ",""," ","70000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000606","서울컨벤션고등학교","04","사립","N",""," ","○"," "," ",""," ","219000"," ","○"," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000607","서울여자상업고등학교","04","사립","N","","○"," "," "," ",""," ","206000","○"," "," "," ",""," ","86000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000608","선일빅데이터고등학교","04","사립","N","","○"," "," "," ",""," ","158000","○"," "," "," ",""," ","80000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010900","01","S010000609","성덕고등학교","04","사립","N","","○"," "," "," ",""," ","168000","○"," "," "," ",""," ","69000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000611","영락의료과학고등학교","04","사립","N","","○"," "," "," ",""," ","166000","○"," "," "," ",""," ","90000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000612","일신여자상업고등학교","04","사립","N","","○"," "," "," ",""," ","186000","○"," "," "," ",""," ","80000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010300","01","S010000613","서울정화고등학교","04","사립","N","","○"," "," "," ",""," ","220000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010400","01","S010000614","해성국제컨벤션고등학교","04","사립","N","","○"," "," "," ",""," ","175000","○"," "," "," ",""," ","75000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012400","01","S010000615","홍익디자인고등학교","04","사립","N","","○"," "," "," ",""," ","213000","○"," "," "," ",""," ","82000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000616","선정국제관광고등학교","04","사립","N","","○"," "," "," ",""," ","188000","○"," "," "," ",""," ","80000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000617","성동글로벌경영고등학교","04","공립","N","","○"," "," "," ",""," ","216000","○"," "," "," ",""," ","86000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000618","세그루패션디자인고등학교","04","사립","N","","○"," "," "," ",""," ","158000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000619","영신간호비즈니스고등학교","04","사립","N","","○"," "," "," ",""," ","179000","○"," "," "," ",""," ","78000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010500","01","S010000620","예일디자인고등학교","04","사립","N","","○"," "," "," ",""," ","140000","○"," "," "," ",""," ","66000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000622","덕원예술고등학교","04","사립","N","","○"," "," "," ",""," ","230000","○"," "," "," ",""," ","65000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018300","01","S010000625","서울예술고등학교","04","사립","N","","○"," "," "," ",""," ","195000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510200","01","S010000626","선화예술고등학교","04","사립","N","","○"," "," "," ",""," ","216000","○"," "," "," ",""," ","90000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000628","경복비즈니스고등학교","04","사립","N","","○"," "," "," ",""," ","180000","○"," "," "," ",""," ","73000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010300","01","S010000629","고명외식고등학교","04","사립","N","","○"," "," "," ",""," ","194000","○"," "," "," ",""," ","88000","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000630","서울관광고등학교","04","사립","N","","○"," "," "," ",""," ","239160","○"," "," "," ",""," ","96640","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000631","광신방송예술고등학교","04","사립","N","","○"," "," "," ",""," ","171000","○"," "," "," ",""," ","74000","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000632","예림디자인고등학교","04","사립","N",""," "," "," ","○","교복없음"," ",""," "," "," ","○","교복없음"," ","","","","2023"
