"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","상담실적(내부상담전문가)","상담실적(내부상담전문가실시여부)","상담실적(외부상담전문가)","상담실적(외부상담전문가실시여부)","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001051","서울우장초등학교","02","공립","N","","516","Y","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001052","서울월정초등학교","02","공립","N","","155","Y","132","Y","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001053","서울월촌초등학교","02","공립","N","","434","Y","18","Y","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001054","서울은정초등학교","02","공립","N","","260","Y","0","N","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001055","서울정곡초등학교","02","공립","N","","0","N","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001056","서울정목초등학교","02","공립","N","","228","Y","0","N","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001057","서울지향초등학교","02","공립","N","","11","Y","0","N","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001058","서울치현초등학교","02","공립","N","","0","N","0","N","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010001059","서울탑산초등학교","02","공립","N","","273","Y","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001060","서울화곡초등학교","02","공립","N","","256","Y","95","Y","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001061","유석초등학교","02","사립","N","","0","N","297","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001197","동광초등학교","02","사립","N","","0","N","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001198","서울가산초등학교","02","공립","N","","324","Y","4","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001199","서울개명초등학교","02","공립","N","","0","N","0","N","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001200","서울개봉초등학교","02","공립","N","","632","Y","17","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001201","서울개웅초등학교","02","공립","N","","0","N","5","Y","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010001202","서울고산초등학교","02","공립","N","","0","N","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010001203","서울고척초등학교","02","공립","N","","0","N","0","N","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001204","서울구로남초등학교","02","공립","N","","931","Y","170","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001205","서울구로초등학교","02","공립","N","","52","Y","26","Y","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001206","서울구일초등학교","02","공립","N","","302","Y","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001207","서울금산초등학교","02","공립","N","","0","N","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001208","서울금천초등학교","02","공립","N","","150","Y","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156012800","01","S010001209","서울당산초등학교","02","공립","N","","0","N","45","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156011500","01","S010001210","서울당서초등학교","02","공립","N","","0","N","3","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156012700","01","S010001211","서울당중초등학교","02","공립","N","","0","N","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010001212","서울대길초등학교","02","공립","N","","953","Y","114","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013300","01","S010001213","서울대동초등학교","02","공립","N","","194","Y","266","Y","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010001214","서울대방초등학교","02","공립","N","","299","Y","26","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010001215","서울대영초등학교","02","공립","N","","209","Y","40","Y","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010001216","서울덕의초등학교","02","공립","N","","282","Y","33","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013200","01","S010001217","서울도림초등학교","02","공립","N","","170","Y","4","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 영등포구","1156013300","01","S010001218","서울도신초등학교","02","공립","N","","0","N","3","Y","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001219","서울독산초등학교","02","공립","N","","434","Y","0","N","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010200","01","S010001220","서울동구로초등학교","02","공립","N","","0","N","168","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001221","서울두산초등학교","02","공립","N","","980","Y","187","Y","","","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001222","서울매봉초등학교","02","공립","N","","795","Y","136","Y","2","초","2021"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001223","서울문교초등학교","02","공립","N","","482","Y","0","N","2","초","2021"
