"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교수학습공간 일반교실","교수학습공간 교과교실","교수학습공간 특별교실","교수학습공간 수준별교실","교수학습공간 기타","학습지원공간 시청각실","학습지원공간 컴퓨터실","학습지원공간 멀티미디어실","학습지원공간 가타","교원지원공간","관리행정공간","체육집회공간","보건실","학생탈의실","학생샤워실","남자화장실","여자화장실","공용화장실","학생식당","기숙사실수","기타공간","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010300","01","S010000629","고명외식고등학교","04","사립","N","","25","","10","","1","1","","3","","4","15","","1","1","","2","2","","1","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000630","서울관광고등학교","04","사립","N","","30","5","17","","","","","1","","2","11","1","1","","","7","12","","1","5","4","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000631","광신방송예술고등학교","04","사립","N","","18","5","4","","","","2","4","","2","6","1","1","1","","5","5","","","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000632","예림디자인고등학교","04","사립","N","","18","","7","","1","","","","","2","8","","1","","","2","4","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000633","대경생활과학고등학교","04","사립","N","","12","6","8","","","1","","2","","1","24","2","1","1","","5","4","1","1","","2","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014800","01","S010000634","대동세무고등학교","04","사립","N","","26","1","14","","","","","","6","6","26","3","1","1","","10","8","","2","6","9","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000635","대일관광고등학교","04","사립","N","","24","5","15","","4","1","1","1","","3","21","1","1","","","14","14","","1","","19","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011300","01","S010000636","덕수고등학교","04","공립","N","","20","4","23","","3","2","14","5","","6","20","2","1","","","12","12","6","3","1","5","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010600","01","S010000637","서울문화고등학교","04","공립","N","","29","5","5","","14","2","22","1","2","9","26","1","1","2","","11","13","","1","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010600","01","S010000638","동명생활경영고등학교","04","사립","N","","13","","12","","","","1","3","","4","9","","1","","","2","9","","","","3","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000639","미림마이스터고등학교","04","사립","N","","18","","9","","8","","","5","","1","12","1","1","","","4","16","","2","1","3","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011200","01","S010000640","보인고등학교","04","사립","N","","36","","11","6","","","","1","","3","11","2","1","","","22","4","","2","27","2","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000641","서서울생활과학고등학교","04","사립","N","","38","3","55","1","","1","2","4","1","16","13","1","1","1","","16","18","4","1","","3","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010300","01","S010000642","서울금융고등학교","04","공립","N","","23","8","5","","1","","11","3","","2","26","1","1","1","","8","8","","3","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111017400","01","S010000644","서일문화예술고등학교","04","사립","N","","15","","15","","","","","","","","12","1","1","2","","5","5","","2","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000645","성암국제무역고등학교","04","사립","N","","22","7","5","","","","","6","1","5","28","2","1","","","8","17","","1","6","9","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000646","서울항공비즈니스고등학교","04","사립","N","","23","","17","","6","3","5","4","","7","24","","1","","","6","6","1","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000647","송곡관광고등학교","04","사립","N","","18","","11","","","","","2","","6","14","1","1","1","","3","7","","","","4","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000649","염광메디텍고등학교","04","사립","N","","19","2","17","","","","3","","","3","24","1","1","","","2","4","","1","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000650","이화여자대학교병설미디어고등학교","04","사립","N","","24","2","14","8","5","1","1","9","","3","15","4","1","","","4","10","","1","","5","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010300","01","S010000651","서울동산고등학교","04","사립","N","","45","","5","10","3","1","","2","3","2","22","2","1","2","","8","20","","2","","14","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000655","화곡보건경영고등학교","04","사립","N","","24","4","3","","5","","","","","2","14","","","","","2","4","","2","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114014200","01","S010000656","리라아트고등학교","04","사립","N","","18","","1","","","","1","16","2","4","11","3","1","2","","3","3","","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000657","서울웹툰애니메이션고등학교","04","공립","N","","16","1","27","","","1","1","6","","8","21","","1","","","8","6","","1","","2","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117011100","01","S010000658","선린인터넷고등학교","04","공립","N","","36","","14","","","1","","11","","7","28","2","1","","","11","11","","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010300","01","S010000659","세명컴퓨터고등학교","04","사립","N","","26","13","18","1","3","1","2","2","","8","17","2","","","","9","6","1","1","","4","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010100","01","S010000662","한세사이버보안고등학교","04","사립","N","","15","","2","","","1","1","5","2","4","13","2","1","1","","7","8","","1","","3","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010800","01","S010005181","누원고등학교","04","공립","N","","","28","9","","","1","","","","5","17","1","1","","","14","14","7","1","","6","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010005182","방산고등학교","04","공립","N","","34","7","9","4","3","1","","3","2","13","20","1","1","","","12","12","4","1","","1","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010200","01","S010005204","신현고등학교","04","공립","N","","34","7","3","2","5","1","3","2","4","11","18","1","1","2","","12","12","","1","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010005205","자운고등학교","04","공립","N","","27","8","9","","","1","","4","","9","15","1","1","6","","15","15","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010800","01","S010005206","도봉고등학교","04","공립","N","","20","6","6","","2","1","1","2","","5","27","1","1","2","","15","16","1","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010005208","등촌고등학교","04","공립","N","","26","61","3","","1","","1","3","2","4","20","5","1","1","","8","9","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011400","01","S010005209","경일고등학교","04","공립","N","","20","15","8","","","","1","","2","7","23","1","1","2","","18","18","","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012800","01","S010005261","선유고등학교","04","공립","N","","24","9","14","","1","","1","2","","4","20","1","1","2","","11","11","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010005262","월계고등학교","04","공립","N","","27","4","10","","","1","","6","","3","28","1","1","","","12","12","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010005263","불암고등학교","04","공립","N","","39","","15","6","","1","","","","3","18","1","1","","","13","13","","1","","2","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010005270","세현고등학교","04","공립","N","","","33","10","","","2","","2","2","8","19","1","1","3","","17","16","","1","","2","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010005285","신서고등학교","04","공립","N","","21","1","5","3","","1","1","2","1","5","12","1","1","","","12","12","","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010005288","효문고등학교","04","공립","N","","25","3","7","","","2","","1","","6","22","1","1","","","15","15","","2","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010400","01","S010005364","원묵고등학교","04","공립","N","","25","4","6","3","","1","","2","","10","14","2","1","18","","19","19","","1","","2","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012700","01","S010005365","상암고등학교","04","공립","N","","33","2","10","","6","1","","","2","3","19","1","1","2","","7","7","","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111017000","01","S010005494","서울국제고등학교","04","공립","N","","18","2","7","","1","1","1","6","","18","11","1","1","","","16","16","","1","225","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010800","01","S010005498","문정고등학교","04","공립","N","","30","4","20","1","17","1","","1","1","9","25","4","1","","","14","14","","1","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010005500","세종과학고등학교","04","공립","N","","23","2","28","","","1","1","","1","19","24","2","1","1","","21","21","1","1","240","5","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010200","01","S010005501","구현고등학교","04","공립","N","","17","17","14","4","","1","3","6","","2","20","1","1","6","","14","15","3","1","","2","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010005518","삼각산고등학교","04","공립","N","","30","8","5","","","1","","","2","14","16","1","1","2","","21","21","","1","","3","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010100","01","S010005521","신도림고등학교","04","공립","N","","27","","14","2","","1","","4","","3","24","1","1","4","","16","16","","2","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174011000","01","S010005522","강일고등학교","04","공립","N","","29","","12","","8","2","","1","2","8","10","1","1","2","","15","15","","6","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011400","01","S010005523","성수고등학교","04","공립","N","","26","9","10","","","","","1","2","2","22","1","1","2","","21","21","10","1","","3","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010900","01","S010005524","문현고등학교","04","공립","N","","28","2","4","","","1","","1","2","5","24","1","1","2","","11","12","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138011400","01","S010005525","진관고등학교","04","공립","N","","32","7","9","","","1","","","","13","28","1","1","","","14","14","","1","","1","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010005528","구암고등학교","04","공립","N","","3","34","11","2","","1","","2","","2","20","1","1","2","","14","14","","1","","2","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138011400","01","S010005530","신도고등학교","04","공립","N","","27","4","4","1","","1","2","5","2","9","31","1","1","1","","15","15","","1","","8","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010400","01","S010005536","해성여자고등학교","04","사립","N","","28","","22","","","1","","","","3","11","2","1","","","2","11","2","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010005541","솔샘고등학교","04","공립","N","","21","4","13","","","1","","","1","4","17","2","1","1","","13","13","","1","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010700","01","S010005563","선사고등학교","04","공립","N","","33","","9","","2","1","1","","","1","21","1","1","2","","9","9","","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010005566","잠일고등학교","04","공립","N","","23","5","11","","","1","1","","","4","22","1","1","5","","11","11","","1","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010900","01","S010005573","휘봉고등학교","04","공립","N","","21","1","12","2","2","1","1","","","3","22","1","1","8","","11","11","","1","","3","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010005582","수명고등학교","04","공립","N","","24","3","8","","","1","","","","3","22","1","1","6","","10","10","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010500","01","S010005583","은평고등학교","04","공립","N","","24","1","5","","2","1","","3","2","6","17","1","1","2","","13","13","5","1","","4","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010005584","서울공연예술고등학교","04","사립","N","","21","","40","","","","","","","1","3","2","1","2","","10","10","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011900","01","S010005591","가재울고등학교","04","공립","N","","24","","12","","4","1","","","2","3","28","1","1","10","","19","19","1","1","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138011400","01","S010005616","하나고등학교","04","사립","N","","30","","19","","9","1","2","1","","4","13","2","1","3","","17","16","6","1","171","6","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010900","01","S010006381","금호고등학교","04","공립","N","","24","4","6","","","1","","4","2","2","23","1","1","8","","16","16","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010200","01","S010006382","도선고등학교","04","공립","N","","21","4","6","","","1","","6","","6","15","1","1","6","","14","14","","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011300","01","S010006558","덕수고등학교(일반고)","04","공립","N","","36","6","4","","1","1","","","","20","18","2","1","","","30","30","","1","1","","","","2023"
"서울특별시교육청","A000000001","교육부","A000000001","서울특별시 종로구","1111010200","01","S000003545","서울농학교","05","국립","N","","53","10","10","","3","","","4","2","5","12","4","1","1","","19","19","","1","30","1","","","2023"
"서울특별시교육청","A000000001","교육부","A000000001","서울특별시 마포구","1144012600","01","S000003553","한국우진학교","05","국립","N","","35","","15","","","","","","4","10","6","2","1","","","12","12","","1","","2","","","2023"
"서울특별시교육청","A000000001","교육부","A000000001","서울특별시 종로구","1111010200","01","S000003610","서울맹학교","05","국립","N","","42","6","28","","","","","3","","14","30","4","2","","","20","18","","2","58","34","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010300","01","S010000663","광성하늘빛학교","05","사립","N","","7","","1","","1","","","1","","1","3","","1","","","","","3","","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000664","누리학교","05","사립","N","","7","","","1","","","","1","","2","4","","1","","","","","3","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010300","01","S010000665","교남학교","05","사립","N","","18","","1","","","","","","","","3","2","1","","","4","4","3","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010900","01","S010000667","다니엘학교","05","사립","N","","30","3","","","","","1","","","4","4","1","1","","","8","8","","1","","9","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000669","밀알학교","05","사립","N","","31","","6","","10","1","","11","","31","11","2","1","","","4","4","18","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000670","서울새롬학교","05","사립","N","","10","","2","","","","","","","","4","","1","","","2","2","","","","","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510300","01","S010000671","서울광진학교","05","공립","N","","25","","10","","1","1","","","1","18","8","2","1","2","","6","6","5","1","","6","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000673","서울동천학교","05","사립","N","","35","","12","","","","","","","2","8","","1","1","","7","7","","1","","3","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010200","01","S010000676","서울삼성학교","05","사립","N","","21","","4","3","","","","3","","6","8","","1","2","","5","5","1","1","","2","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000677","서울애화학교","05","사립","N","","24","5","20","","12","2","","2","","1","21","1","2","1","","10","9","4","2","","9","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000679","서울정문학교","05","공립","N","","32","2","7","","","","","3","","12","10","1","1","","","9","9","4","1","","1","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000680","서울정민학교","05","공립","N","","34","","10","","5","1","","5","","6","5","2","1","","","","","20","","","21","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510300","01","S010000681","서울정인학교","05","공립","N","","35","","14","","","1","","5","","12","9","1","1","2","","","","15","1","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000682","서울정진학교","05","공립","N","","54","4","13","","3","1","","6","","34","5","1","1","","","10","10","15","1","4","28","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153011200","01","S010000683","성베드로학교","05","사립","N","","28","","9","","","","","","","11","14","","1","","","7","8","","1","","2","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111011500","01","S010000684","수도사랑의학교","05","사립","N","","5","","4","","","","","","","1","4","1","1","","","","","3","","","2","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011400","01","S010000686","연세대학교재활학교","05","사립","N","","16","","5","","","","1","","","7","20","1","1","","","23","23","","","","7","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010500","01","S010000688","서울정애학교","05","공립","N","","25","","11","","3","","","5","","17","21","1","1","","","12","9","","1","","9","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000691","주몽학교","05","사립","N","","30","","2","","3","","1","","","3","7","1","1","","","5","4","","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000694","한국구화학교","05","사립","N","","30","1","7","","","","2","1","","1","3","1","1","","","5","5","1","1","","2","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010900","01","S010000696","한국육영학교","05","사립","N","","29","","8","","","1","","","1","1","17","1","1","1","","7","6","4","1","","11","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510300","01","S010000697","한빛맹학교","05","사립","N","","23","6","18","6","","","","1","2","2","22","2","1","2","","10","10","","1","","5","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010500","01","S010002477","은평대영학교","05","사립","N","","37","","15","","","","","4","","4","15","1","1","","","6","6","1","1","","7","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111013400","01","S010002520","서울경운학교","05","공립","N","","22","","6","","2","1","","1","1","4","6","1","1","","","8","8","1","1","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010100","01","S010006331","서울다원학교","05","공립","N","","16","","8","","","","","5","","4","7","1","1","","","9","9","4","1","","2","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510300","01","S010006400","서울효정학교","05","사립","N","","7","","","","","","","","","1","6","1","1","","","2","2","2","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165011000","01","S010006411","서울나래학교","05","공립","N","","22","","10","","","1","1","2","","25","20","2","1","","","8","12","24","","","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010006412","서울서진학교","05","공립","N","","28","11","6","","1","1","","","","3","7","1","1","","","14","14","","1","","4","2-3-4","초-중-고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010800","01","S010006471","서울도솔학교","05","공립","N","","24","2","5","2","","1","1","2","1","8","16","1","1","","","2","2","7","1","","3","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000693","청암예술학교","08","사립","N","","38","","4","","6","","","","","","9","2","1","","","11","13","","1","","4","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010005076","한국제과학교","08","사립","N","","7","","","","7","","","","","","3","1","","","","3","4","","1","","6","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129011300","01","S010002501","경동고등학교부설방송통신고등학교","11","공립","Y","본교는 방송통신고로 해당항목을 작성치 아니함","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111010100","01","S010002502","경복고등학교부설방송통신고등학교","11","공립","N","","31","22","10","1","2","0","1","1","4","14","28","2","1","3","","27","9","1","1","0","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010900","01","S010002503","수도여자고등학교부설방송통신고등학교","11","공립","Y","본교와 같은 건물을 사용하여 제외","","","","","","","","","","","","","","","","","","","","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010002504","영등포고등학교부설방송통신고등학교","11","공립","N","","24","4","9","3","9","1","0","0","1","25","19","1","1","2","","13","13","0","2","0","1","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S010002525","경기여자고등학교부설방송통신고등학교","11","공립","Y","방송고 특성상 제외함","","","","","","","","","","","","","","","","","","","","","","4","고","2023"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010100","01","S010006282","아현중학교부설방송통신중학교","25","공립","Y","본교 아현중학교와 동일함.","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","A000000001","교육부","A000000001","서울특별시 강남구","1168010300","01","S000003542","국립국악중학교","09","국립","N","","12","32","3","0","0","2","1","0","2","6","14","0","1","4","","9","13","1","0","0","0","3","중","2023"
"서울특별시교육청","A000000001","교육부","A000000001","서울특별시 금천구","1154510300","01","S000005402","국립전통예술중학교","09","국립","N","","9","0","19","0","0","1","1","16","2","1","2","2","1","2","","6","6","0","1","17","5","3","중","2023"
"서울특별시교육청","B100000001","서울특별시성동광진교육지원청","B100000337","서울특별시 광진구","1121510200","01","S010000627","선화예술중학교","09","사립","N","","4","41","1","0","0","1","64","3","2","12","31","1","0","16","","13","15","2","0","0","0","3","중","2023"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114016700","01","S010000687","예원학교","09","사립","N","","29","0","27","0","0","0","0","4","0","2","12","2","1","0","","7","8","0","1","0","2","3","중","2023"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010000695","한국삼육중학교","09","사립","N","","18","8","8","0","0","0","1","4","0","6","13","0","1","2","","8","8","0","0","0","0","3","중","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000675","서울산업정보학교","10","공립","N","","6","0","30","0","1","2","0","1","0","13","19","1","1","0","","5","4","1","1","0","4","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010100","01","S010000685","아현산업정보학교","10","공립","N","","4","0","39","0","0","1","1","2","0","17","11","0","1","0","","5","7","0","1","0","6","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111017500","01","S010000690","종로산업정보학교","10","공립","N","","19","0","18","0","0","0","0","12","0","7","21","0","1","0","","14","14","0","1","0","5","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010005586","서울실용음악고등학교","10","사립","N","","6","0","4","0","1","0","0","0","0","0","1","0","1","0","","3","4","0","0","0","0","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010005730","여명학교","10","사립","N","","7","0","1","0","2","0","0","0","0","0","3","0","0","0","","3","3","0","1","0","0","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111017500","01","S010005841","서울다솜관광고등학교","10","공립","N","","7","0","1","1","0","1","1","7","2","0","11","1","1","2","","8","8","0","0","0","4","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010006026","서초문화예술정보학교","10","공립","N","","5","0","17","0","13","1","0","6","0","1","13","0","1","0","","4","4","0","1","0","1","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010700","01","S010006027","은평문화예술정보학교","10","공립","N","","12","0","0","0","0","0","0","0","0","8","11","0","1","0","","5","5","1","1","0","1","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111017500","01","S010006333","오디세이학교","10","공립","N","","4","0","1","0","1","0","1","0","0","1","1","0","0","0","","4","4","0","0","0","0","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510200","01","S010006380","금천문화예술정보학교","10","공립","N","","10","0","9","0","0","0","0","9","1","9","13","1","1","0","","5","5","0","1","0","1","4","고","2023"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010800","01","S010005864","지구촌학교","19","사립","N","","16","0","3","0","0","0","0","0","0","1","2","1","1","0","","5","5","0","1","0","0","2-3-4","초-중-고","2023"
